Title,Source,File_Path_Or_URL,Heuristic_Score,Hybrid_Score,Semantic_Embedding_Score,Lexical_Entity_Score,Embedding_Score,Direct_Usecase_Score,Adjacent_Background_Score,Research_Only_Score,Generic_News_Score,Marketing_Noise_Score,LLM_Relevance_Score,LLM_Usecase_Match,LLM_Information_Quality,LLM_Noise_Level,Credibility_Score,Final_Decision,Keep_Review_Discard_Reason,Top_Evidence_Snippets,Evidence_Page_Numbers,Card_Level,Primary_Subtopic,Source_Domain,Document_File_Path,Document_URL,File_Type,Publication_Date,Metadata_Score,Rerank_Score,Final_Rank_Score,Shortlist_Pass,LLM_Judge_Pass,Credibility_Pass,Extracted_Companies,Extracted_Counties,Extracted_OEMs,Extracted_Ports,Extracted_Facilities,Extracted_Capacities,Extracted_Dates,Extracted_Value_Chain_Terms,Candidate_ID,Query_No,Query,Query_Enhanced,Rank_In_Query,URL,File_Ext_Guess,Is_PDF_URL,Content_Snippet,Description,Raw_Content_Text,Filename,Existing_Path,Publication_Date_Metadata,Tavily_Score_Raw,Tavily_Score_Pct,Signal_Category_Count,Signal_Categories_Hit,Signal_Keyword_Hits,Region_Hit,ValueChain_Hits,PolicyLogistics_Hits,Question_Coverage,GeorgiaNode_Hits,Specificity_Hits,DocQuality_Hits,Metadata_TwoSignal_Rule,Metadata_QuestionSpecifics_Rule,Source_Credibility,Penalty_Points,Lexical_Similarity,PDF_Candidate,Metadata_Rule_Pass,Metadata_Pass,Resolved_File_Path,Resolved_Text_Path,Resolved_File_Type,Document_Candidate,Local_Path_Found,Text_Path_Found,Stage2_Filter_Pass,Acquisition_Status,Acquired_File_Path,Acquired_Size_MB,Download_Content_Type,Document_Source,Metadata_Summary,FirstPage_Summary,FirstTwoPages_Summary,Sampled_Page_Summaries,Sampled_Page_Numbers,Headings_TOC,Top_Relevant_Chunks,Grounded_Company_Count,Grounded_County_Count,Grounded_OEM_Count,Grounded_Port_Count,Grounded_Facility_Count,Grounded_Capacity_Count,Grounded_Date_Count,Grounded_ValueChain_Count,Document_Content_Source,Document_Content_Chars,Document_Total_Pages,Late_Page_Evidence_Flag,Stage3_Status,Lexical_Company_Hits,Lexical_County_Hits,Lexical_OEM_Hits,Lexical_Port_Hits,Lexical_Facility_Hits,Lexical_Capacity_Hits,Lexical_Date_Hits,Lexical_ValueChain_Hits,Lexical_Relationship_Hits,Lexical_Logistics_Hits,Lexical_Policy_Hits,Heuristic_Signal_Count,Heuristic_Signal_Hits,Heuristic_Signal_Categories,Heuristic_Question_Coverage,Heuristic_Specificity_Hits,Heuristic_Grounded_Entity_Score,Heuristic_Top_Chunk_Score,Heuristic_Region_Score,Heuristic_Source_Credibility_Pct,Heuristic_Evidence_Depth_Score,Heuristic_Late_Page_Evidence_Score,Heuristic_DocQuality_Hits,Heuristic_Policy_Hits,Heuristic_Negative_Hits,Heuristic_Marketing_Hits,Heuristic_GenericNews_Hits,Heuristic_ResearchOnly_Hits,Heuristic_Penalty,Embedding_Backend,Embedding_Global_Similarity,Embedding_Top2_Facet_Average,Embedding_Facet_Coverage,Embedding_Facet_WhoWhereScale,Embedding_Facet_SupplierTier,Embedding_Facet_LogisticsRisk,Embedding_Facet_PolicyLocalization,Heuristic_Pass,Embedding_Pass,Hybrid_Pass,Rubric_Policy_Hits,Rubric_Logistics_Hits,Rubric_Relationship_Hits,Rubric_Recycling_Hits,Preliminary_Shortlist_Pass,Shortlist_Selected_By_Ratio,Stage6_Status,LLM_Judge_Status,LLM_Decision,LLM_Reason,LLM_Top_Evidence_Used,LLM_Confidence,Credibility_Source_Pct,Credibility_Evidence_Pct,Credibility_Entity_Pct,Credibility_Date_Pct,Credibility_DocType_Pct,Credibility_LLM_Pct,Credibility_Reason
Electric Transportation Publication 2025,Mixed,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,75.86,69.03,55.05,90.0,55.05,0.7813,0.4517,0.048,0.2371,0.144,,,,,55.77,review,Borderline direct-usecase evidence; worth manual review before discard.,"[1] ing the electric mobility ecosystem in the state and strengthening Georgia’s position in electric vehicle-related manufacturing and innovation. University of Georgia’s Electric Mobility Initiative With the goal of enhancing research, education, and outreach opportunities, UGA established a campus-wide Electric Mobility Initiative that will provide seed funding for new projects, including the development of educational programs such as the E-Mobility Certificate, and bring together thought leader || [2] Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. As automotive manufacturers commit to adding electric vehicles to their fleets, Georgia is positioning itself as a hub for electric vehicle, battery, and other support operations for the electric transportation industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investme || [3] carbon, zero impact. The Ray has partnered with leading research organizations to develop “EV Charging Lanes.” By wiring roads to create an electromagnetic field that can charge a car battery, The Ray is finding ways to give EV drivers the ability to charge their vehicles while still in motion — no stopping required. Source: “Southern Company joins other utilities in plans for electric vehicle charging network,” Southern Company press release, 3.2.2021 Georgia’s Alternative Fuel Corridors (EV) 1 || [4] y Bryan Hyundai Transys Georgia Seating Systems 900 Seats and seat foam pads Troup Ajin Georgia 300 Automotive body parts and electronics Bulloch Kia Georgia Inc. 3,000 Automotive assembly plant Troup Kirchhoff Automotive 30 Lightweight body components Gwinnett Kyungshin America Corp. 70 Automotive wire harnesses Effingham LioChem Inc. 120 Carbon Nanotubes (CNT) for battery Rockdale NVH Korea* 160 EV battery parts manufacturing Henry PHA Body Systems LLC* 402 Door modules, tailgate latches, and  || [5] America Inc. 200 EV battery case Jackson Syensqo 242 Composite materials and specialty polymers for automotive components Richmond *Announcement 4 Georgia Power Economic Development – Your Partner In Business © Georgia Power, December 2024 Company Employment Product or Service County SungEel Recycling Park Georgia* 104 Lithium-ion battery recycler and raw materials provider Stephens Teklas USA 120 Manufacturing and R&D engine parts for EV Gordon Trojan Battery Co. 275 Lithium-ion batteries Washi",,enriched,supplier_tiering,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,,PDF,2026-02-10,38.86,63.96,56.78,1,0,0,ALBAform Inc.; Anovion Technologies; Ascend Elements; Aspen Aerogels*; Aurubis*; Blue Bird Corp.; Boogook Industries*; DAS Corp.*; DaeChang Seat Company*; Daesol Ausys*; Dongwon Autopart Technology Georgia LLC; Ecoplastic Corporation*; Enchem America Inc.; FREYR Battery*; GEDIA Georgia LLC; Hanon Systems USA LLC*; Hitachi Astemo; Honda Development & Manufacturing; Hwashin*; Hyundai Industrial Co.*,Bartow County; Bibb County; Brantley County; Bryan County; Bulloch County; Camden County; Candler County; Chatham County; Coweta County; Decatur County; Early County; Effingham County; Fulton County; Gordon County; Gwinnett County,Blue Bird; Blue Bird Corp.; Hyundai Motor Group; Kia Georgia Inc.; SK Battery America,,Georgia is positioning itself as a hub; Bulloch Automotive thermal solutions for Hyundai plant; UGA established a campus; Automotive assembly plant,27.5 billion; 2.6 billion; 4.5 billion; 1 million,2025; 2018; 2023; 2024; 2021; 2022,"Aerogel-based sustainability and electrification solutions; Arm and head rests; Automatic transmissions; Automotive assembly plant; Automotive body parts; Automotive seat frames; Automotive wire harnesses; Axle bearings; Battery Cell; Battery Pack; Battery cells for electric mobility; Battery electrolyte; Composite materials and specialty polymers for automotive components; Custom metal components; Door modules, tailgate latches, and hood latches; Electric vehicle batteries; Electric vehicles and batteries; Electrical heaters, control units, and actuators; Fluid-carrying systems; Interior and exterior automotive components",CAND_167E2ECF50,,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,,.pdf,0,Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,Electric_Transportation_Publication_2025_DOC_005.pdf,/Users/sreejamuvva/Downloads/Taviliy_HTML_PDF/corpus_gnem_battery/,2026-02-10,,100.0,1,edge_attributes,1,1,0,0,1,1,1,0,0,1,3.0,0.0,11.82,1,1,1,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_text\Electric_Transportation_Publication_2025_DOC_005.txt,PDF,1,1,1,1,LocalFound,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,0.66,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,title: Electric Transportation Publication 2025 query: GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed domain: description: Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed content snippet: Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed metadata score: 38.86,"Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investment. In 2023 and 2024, 20 Tier 1 & 2 Hyundai suppliers located in Georgia, projected to create more than 7,000 jobs and $4.5 billion in capital investment. 500 $72.5M Chatham Automotive seat frames for Hyundai Metaplant 2023 Seoyon E-HWA 500 $75.9M Chatham Interior plastic parts, door trim 2023 Hwashin 460 $176M Laurens Automotive body parts for Hyundai Metaplant & Kia 2023 Ecoplastic Corporation 456 $205M Bulloch Interior and exterior plastic parts 2023 PHA Body Syst","Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investment. In 2023 and 2024, 20 Tier 1 & 2 Hyundai suppliers located in Georgia, projected to create more than 7,000 jobs and $4.5 billion in capital investment. 500 $72.5M Chatham Automotive seat frames for Hyundai Metaplant 2023 Seoyon E-HWA 500 $75.9M Chatham Interior plastic parts, door trim 2023 Hwashin 460 $176M Laurens Automotive body parts for Hyundai Metaplant & Kia 2023 Ecoplastic Corporation 456 $205M Bulloch Interior and exterior plastic parts 2023 PHA Body Systems LLC 402 $67M Chatham Door modules, tailgate latches, and hood latches 2023 Anovion Technologies 400 $800M Decatur Lithium-ion battery materials 2023 Hyundai Motor Group & LGES 400 $2B Bryan Batter","First: Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. 500 $72.5M Chatham Automotive seat frames for Hyundai Metaplant 2023 Seoyon E-HWA 500 $75.9M Cha || Middle: ing the electric mobility ecosystem in the state and strengthening Georgia’s position in electric vehicle-related manufacturing and innovation. Department of Energy, November 2024 2 Georgia Power Economic Development – Your Partner In Busin || Late: y Bryan Hyundai Transys Georgia Seating Systems 900 Seats and seat foam pads Troup Ajin Georgia 300 Automotive body parts and electronics Bulloch Kia Georgia Inc. 130 Electrical heaters, control units, and actuators Laurens Georgia Power Ec",,,"[1 middle] ing the electric mobility ecosystem in the state and strengthening Georgia’s position in electric vehicle-related manufacturing and innovation. University of Georgia’s Electric Mobility Initiative With the goal of enhancing research, education, and outreach opportunities, UGA established a campus-wide Electric Mobility Initiative that will provide seed funding for new projects, including the development of educational programs such as the E-Mobility Certificate, and bring together thought leader || [2 first] Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. As automotive manufacturers commit to adding electric vehicles to their fleets, Georgia is positioning itself as a hub for electric vehicle, battery, and other support operations for the electric transportation industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investme || [3 middle] carbon, zero impact. The Ray has partnered with leading research organizations to develop “EV Charging Lanes.” By wiring roads to create an electromagnetic field that can charge a car battery, The Ray is finding ways to give EV drivers the ability to charge their vehicles while still in motion — no stopping required. Source: “Southern Company joins other utilities in plans for electric vehicle charging network,” Southern Company press release, 3.2.2021 Georgia’s Alternative Fuel Corridors (EV) 1 || [4 late] y Bryan Hyundai Transys Georgia Seating Systems 900 Seats and seat foam pads Troup Ajin Georgia 300 Automotive body parts and electronics Bulloch Kia Georgia Inc. 3,000 Automotive assembly plant Troup Kirchhoff Automotive 30 Lightweight body components Gwinnett Kyungshin America Corp. 70 Automotive wire harnesses Effingham LioChem Inc. 120 Carbon Nanotubes (CNT) for battery Rockdale NVH Korea* 160 EV battery parts manufacturing Henry PHA Body Systems LLC* 402 Door modules, tailgate latches, and  || [5 late] America Inc. 200 EV battery case Jackson Syensqo 242 Composite materials and specialty polymers for automotive components Richmond *Announcement 4 Georgia Power Economic Development – Your Partner In Business © Georgia Power, December 2024 Company Employment Product or Service County SungEel Recycling Park Georgia* 104 Lithium-ion battery recycler and raw materials provider Stephens Teklas USA 120 Manufacturing and R&D engine parts for EV Gordon Trojan Battery Co. 275 Lithium-ion batteries Washi",20,15,5,0,4,4,6,20,local_text,10486,0,0,LightweightCardBuilt,20,15,5,0,4,4,6,20,2,1,0,4,8,"network_structure, node_attributes, edge_attributes, optimization_levers",4,4,100.0,53.6,100.0,20.0,100.0,0.0,0,0,0,0,1,0,4.0,hashing_bow,71.05,54.08,25.0,55.85,36.12,36.22,52.32,1,0,1,0,2,3,1,1,1,EnrichedCardBuilt,not_used,,,,0.0,20.0,80.0,100.0,100.0,40.0,50.0,low-authority source domain; strong evidence depth; specific grounded entities
emia report 22mcie121 12 2022,Mixed,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\emia_report_-_22mcie121_12-2022_DOC_002.pdf,76.52,66.36,43.94,100.0,43.94,0.8134,0.6345,0.096,0.2475,0.144,,,,,57.27,review,Useful adjacent background with enough evidence to keep in human review.,"[1] p materials-processing companies identify and map minerals critical to the e-mobility supply chain. • Create expedited and improved permitting processes to support supply chain recruitment efforts while maintaining existing environmental and health standards. Potential areas of focus • Battery component manufacturers, battery cell manufacturers, and e-mobility manufacturers • Foreign-based companies, small businesses, and startups • Assistance for traditional ICEV suppliers and their employees i || [2] ic vehicle charging infrastructure trends from the alternative fueling station locator: Fourth quarter 2020. Retrieved from afdc.energy.gov/files/u/publication/electric_vehicle_charging_ infrastructure_trends_fourth_quarter_2020.pdf 6Harrison, Daniel, and Christopher Ludwig. 2021, June. “Electric vehicle battery supply chain analysis 2021: How lithium-ion battery demand and production are reshaping the automotive industry.” Automotive Logistics. Retrieved from automotivelogistics.media/ electric || [3] vehicles at its carbon-conscious campus. Once operations are fully ramped up, the facility will be capable of producing up to 400,000 EVs per year. • Blue Bird Corporation — Manufactures ICE and electric buses. • Caterpillar — Manufactures small track- type tractors and mini hydraulic excavators. Is actively developing all-electric heavy equipment, particularly for the underground mining industry, and has unveiled several pieces of machinery in the past few years. • Textron Specialized Vehicles  || [4] Motors announces ‘Plan S’ strategy to spearhead transition to EV , mobility solutions by 2025” [Press release]. Retrieved from press.kia.com/eu/en/home/media-resouces/press-releases/2020/Plan_S.html 12US Department of Energy, Alternative Fuels Data Center. 2021, December 21. “Alternative Fueling Station Counts by State.” Retrieved from afdc.energy.gov/stations/states 13Ibid. 14Arend, Mike. 2020, November 2. “Site Selection ranks Georgia and North Carolina the top state business climates for 2020 || [5] ELECTRIC MOBILITY AND INNOVATION ALLIANCE 1 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2021-2022 ALLIANCE REPORT Office of Governor Brian P. Kemp January 2023 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2 Table of Contents Letter from the Governor ......................................................................................................3 Committee Chairs ....................................................................................................................4 Georgia’s Electr",,enriched,logistics_risk,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\emia_report_-_22mcie121_12-2022_DOC_002.pdf,,PDF,2026-02-10,39.85,62.92,56.08,1,0,0,ALBAform Inc.; Blue Bird Corp.; Club Car LLC; Hyundai Motor Group; Kia Georgia Inc.; Mercedes-Benz USA LLC; Novelis Inc.; Porsche Cars North America Inc.; Textron Specialized Vehicles,Early County; Long County; Miller County; Oglethorpe County; Peach County,Blue Bird; Blue Bird Corp.; Hyundai Motor Group; Kia Georgia Inc.; Mercedes-Benz USA LLC; Textron Specialized Vehicles,Port of Savannah; Savannah port; Port of Brunswick,"Will manufacture electric vehicles at its carbon-conscious campus; Once operations are fully ramped up, the facility; Changing Automotive Industry Georgia is at the center",250 billion; 23 billion; 1.6 million,2022; 2021; 2023; 2020; 2030; 2040; 2026; 2025; 2018; 2011; 2014,Battery Cell; Battery Pack; Charging Infrastructure; Electric vehicles and batteries; Materials; cam; cell; minerals; mining; oem; pack; recycling,CAND_2BF3332A77,,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,,.pdf,0,emia report 22mcie121 12 2022 emia report 22mcie121 12 2022 emia_report_-_22mcie121_12-2022_DOC_002.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,emia report 22mcie121 12 2022 emia report 22mcie121 12 2022 emia_report_-_22mcie121_12-2022_DOC_002.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,emia_report_-_22mcie121_12-2022_DOC_002.pdf,/Users/sreejamuvva/Downloads/Taviliy_HTML_PDF/corpus_gnem_battery/,2026-02-10,,100.0,1,edge_attributes,1,1,0,0,1,1,1,1,0,1,3.0,0.0,11.74,1,1,1,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\emia_report_-_22mcie121_12-2022_DOC_002.pdf,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_text\emia_report_-_22mcie121_12-2022_DOC_002.txt,PDF,1,1,1,1,LocalFound,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\emia_report_-_22mcie121_12-2022_DOC_002.pdf,4.34,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\emia_report_-_22mcie121_12-2022_DOC_002.pdf,title: emia report 22mcie121 12 2022 query: GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed domain: description: emia report 22mcie121 12 2022 emia report 22mcie121 12 2022 emia_report_-_22mcie121_12-2022_DOC_002.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed content snippet: emia report 22mcie121 12 2022 emia report 22mcie121 12 2022 emia_report_-_22mcie121_12-2022_DOC_002.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed metadata score: 39.85,ELECTRIC MOBILITY AND INNOVATION ALLIANCE 1 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2021-2022 ALLIANCE REPORT Office of Governor Brian P. Kemp January 2023 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2 Table of Contents Letter from the Governor ......................................................................................................3 Committee Chairs ....................................................................................................................4 Georgia’s Electric Mobility and Innovation Alliance ...................................................5 Alliance Membership and Acknowledgements ......................................................6 What Is E-Mobility? ............................................,ELECTRIC MOBILITY AND INNOVATION ALLIANCE 1 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2021-2022 ALLIANCE REPORT Office of Governor Brian P. Kemp January 2023 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2 Table of Contents Letter from the Governor ......................................................................................................3 Committee Chairs ....................................................................................................................4 Georgia’s Electric Mobility and Innovation Alliance ...................................................5 Alliance Membership and Acknowledgements ......................................................6 What Is E-Mobility? .................................................................................................................8 Georgia’s Changing Automotive Industry ......................................................................9 E-Mobility Opportu,"First: ELECTRIC MOBILITY AND INNOVATION ALLIANCE 1 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2021-2022 ALLIANCE REPORT Office of Governor Brian P. .................................................................................................... || Middle: p materials-processing companies identify and map minerals critical to the e-mobility supply chain. Potential areas of focus • Battery component manufacturers, battery cell manufacturers, and e-mobility manufacturers • Foreign-based compani || Late: ic vehicle charging infrastructure trends from the alternative fueling station locator: Fourth quarter 2020. “Site Selection ranks Georgia and North Carolina the top state business climates for 2020” [Press release].",,,"[1 middle] p materials-processing companies identify and map minerals critical to the e-mobility supply chain. • Create expedited and improved permitting processes to support supply chain recruitment efforts while maintaining existing environmental and health standards. Potential areas of focus • Battery component manufacturers, battery cell manufacturers, and e-mobility manufacturers • Foreign-based companies, small businesses, and startups • Assistance for traditional ICEV suppliers and their employees i || [2 late] ic vehicle charging infrastructure trends from the alternative fueling station locator: Fourth quarter 2020. Retrieved from afdc.energy.gov/files/u/publication/electric_vehicle_charging_ infrastructure_trends_fourth_quarter_2020.pdf 6Harrison, Daniel, and Christopher Ludwig. 2021, June. “Electric vehicle battery supply chain analysis 2021: How lithium-ion battery demand and production are reshaping the automotive industry.” Automotive Logistics. Retrieved from automotivelogistics.media/ electric || [3 middle] vehicles at its carbon-conscious campus. Once operations are fully ramped up, the facility will be capable of producing up to 400,000 EVs per year. • Blue Bird Corporation — Manufactures ICE and electric buses. • Caterpillar — Manufactures small track- type tractors and mini hydraulic excavators. Is actively developing all-electric heavy equipment, particularly for the underground mining industry, and has unveiled several pieces of machinery in the past few years. • Textron Specialized Vehicles  || [4 late] Motors announces ‘Plan S’ strategy to spearhead transition to EV , mobility solutions by 2025” [Press release]. Retrieved from press.kia.com/eu/en/home/media-resouces/press-releases/2020/Plan_S.html 12US Department of Energy, Alternative Fuels Data Center. 2021, December 21. “Alternative Fueling Station Counts by State.” Retrieved from afdc.energy.gov/stations/states 13Ibid. 14Arend, Mike. 2020, November 2. “Site Selection ranks Georgia and North Carolina the top state business climates for 2020 || [5 first] ELECTRIC MOBILITY AND INNOVATION ALLIANCE 1 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2021-2022 ALLIANCE REPORT Office of Governor Brian P. Kemp January 2023 ELECTRIC MOBILITY AND INNOVATION ALLIANCE 2 Table of Contents Letter from the Governor ......................................................................................................3 Committee Chairs ....................................................................................................................4 Georgia’s Electr",9,5,6,3,3,3,11,12,local_text,57459,0,0,LightweightCardBuilt,9,5,6,3,3,3,11,12,1,4,2,5,8,"network_structure, node_attributes, edge_attributes, risk_variables, optimization_levers",4,4,100.0,46.64,100.0,20.0,100.0,0.0,2,2,0,0,1,0,4.0,hashing_bow,62.24,47.6,0.0,46.18,37.81,34.17,49.03,1,0,1,2,4,1,1,1,1,EnrichedCardBuilt,not_used,,,,0.0,20.0,80.0,100.0,100.0,55.0,50.0,low-authority source domain; strong evidence depth; specific grounded entities
