Title,Source,File_Path_Or_URL,Heuristic_Score,Hybrid_Score,Semantic_Embedding_Score,Lexical_Entity_Score,Embedding_Score,Direct_Usecase_Score,Adjacent_Background_Score,Research_Only_Score,Generic_News_Score,Marketing_Noise_Score,LLM_Relevance_Score,LLM_Usecase_Match,LLM_Information_Quality,LLM_Noise_Level,Credibility_Score,Final_Decision,Keep_Review_Discard_Reason,Top_Evidence_Snippets,Evidence_Page_Numbers,Card_Level,Primary_Subtopic,Source_Domain,Document_File_Path,Document_URL,File_Type,Publication_Date,Metadata_Score,Rerank_Score,Final_Rank_Score,Shortlist_Pass,LLM_Judge_Pass,Credibility_Pass,Extracted_Companies,Extracted_Counties,Extracted_OEMs,Extracted_Ports,Extracted_Facilities,Extracted_Capacities,Extracted_Dates,Extracted_Value_Chain_Terms,Candidate_ID,Query_No,Query,Query_Enhanced,Rank_In_Query,URL,File_Ext_Guess,Is_PDF_URL,Content_Snippet,Description,Raw_Content_Text,Filename,Existing_Path,Publication_Date_Metadata,Tavily_Score_Raw,Tavily_Score_Pct,Signal_Category_Count,Signal_Categories_Hit,Signal_Keyword_Hits,Region_Hit,ValueChain_Hits,PolicyLogistics_Hits,Question_Coverage,GeorgiaNode_Hits,Specificity_Hits,DocQuality_Hits,Metadata_TwoSignal_Rule,Metadata_QuestionSpecifics_Rule,Source_Credibility,Penalty_Points,Lexical_Similarity,PDF_Candidate,Metadata_Rule_Pass,Metadata_Pass,Resolved_File_Path,Resolved_Text_Path,Resolved_File_Type,Document_Candidate,Local_Path_Found,Text_Path_Found,Stage2_Filter_Pass,Acquisition_Status,Acquired_File_Path,Acquired_Size_MB,Download_Content_Type,Document_Source,Metadata_Summary,FirstPage_Summary,FirstTwoPages_Summary,Sampled_Page_Summaries,Sampled_Page_Numbers,Headings_TOC,Top_Relevant_Chunks,Grounded_Company_Count,Grounded_County_Count,Grounded_OEM_Count,Grounded_Port_Count,Grounded_Facility_Count,Grounded_Capacity_Count,Grounded_Date_Count,Grounded_ValueChain_Count,Document_Content_Source,Document_Content_Chars,Document_Total_Pages,Late_Page_Evidence_Flag,Stage3_Status,Lexical_Company_Hits,Lexical_County_Hits,Lexical_OEM_Hits,Lexical_Port_Hits,Lexical_Facility_Hits,Lexical_Capacity_Hits,Lexical_Date_Hits,Lexical_ValueChain_Hits,Lexical_Relationship_Hits,Lexical_Logistics_Hits,Lexical_Policy_Hits,Heuristic_Signal_Count,Heuristic_Signal_Hits,Heuristic_Signal_Categories,Heuristic_Question_Coverage,Heuristic_Specificity_Hits,Heuristic_Grounded_Entity_Score,Heuristic_Top_Chunk_Score,Heuristic_Region_Score,Heuristic_Source_Credibility_Pct,Heuristic_Evidence_Depth_Score,Heuristic_Late_Page_Evidence_Score,Heuristic_DocQuality_Hits,Heuristic_Policy_Hits,Heuristic_Negative_Hits,Heuristic_Marketing_Hits,Heuristic_GenericNews_Hits,Heuristic_ResearchOnly_Hits,Heuristic_Penalty,Embedding_Backend,Embedding_Global_Similarity,Embedding_Top2_Facet_Average,Embedding_Facet_Coverage,Embedding_Facet_WhoWhereScale,Embedding_Facet_SupplierTier,Embedding_Facet_LogisticsRisk,Embedding_Facet_PolicyLocalization,Heuristic_Pass,Embedding_Pass,Hybrid_Pass,Rubric_Policy_Hits,Rubric_Logistics_Hits,Rubric_Relationship_Hits,Rubric_Recycling_Hits,Preliminary_Shortlist_Pass,Shortlist_Selected_By_Ratio,Stage6_Status,LLM_Judge_Status,LLM_Decision,LLM_Reason,LLM_Top_Evidence_Used,LLM_Confidence,Credibility_Source_Pct,Credibility_Evidence_Pct,Credibility_Entity_Pct,Credibility_Date_Pct,Credibility_DocType_Pct,Credibility_LLM_Pct,Credibility_Reason
Electric Transportation Publication 2025,Mixed,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,82.07,66.08,50.13,90.0,50.13,0.7811,0.4434,0.072,0.0973,0.144,,,,,63.97,review,"Passed heuristic, hybrid, direct-usecase, and credibility thresholds; LLM judge was disabled.","[1] innovation. University of Georgia’s Electric Mobility Initiative With the goal of enhancing research, education, and outreach opportunities, UGA established a campus-wide Electric Mobility Initiative that will provide seed funding for new projects, including the development of educational programs such as the E-Mobility Certificate, and bring together thought leaders to discuss innovative approaches to electric mobility across Georgia and the region. Augusta Tech’s Automotive Service Training Ce || [2] Georgia’s Commitment to EV Expansion In early 2021, Southern Company joined 5 other energy companies to create the Electric Highway Coalition to collaborate on a network of DC fast chargers from the Atlantic Coast through the Midwest and South and into the Gulf and Central Plains regions. The coalition will provide drivers with effective, efficient, and convenient charging options to enable long-distance electric travel. Electric Mobility and Innovation Alliance In 2021, Georgia Governor Brian K || [3] Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. As automotive manufacturers commit to adding electric vehicles to their fleets, Georgia is positioning itself as a hub for electric vehicle, battery, and other support operations for the electric transportation industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investme || [4] electric SUV model 2023 Doowon Climate Control America, Inc. 200 $30M Candler Automotive climate control systems 2024 Seohan Auto USA 180 $72M Liberty Axle bearings for Hyundai Metaplant 2023 Hanon Systems 160 $40M Bulloch Automotive thermal solutions for Hyundai plant 2023 NVH Korea 160 $72M Henry EV battery parts manufacturing 2023 Daesol Ausys 140 $72M Harris Motor and electric vehicle interior components and accessories 2023 Woory Industrial Co. 130 $18M Laurens Electrical heater & actuator  || [5] Plastic automobile parts Bulloch ElringKlinger USA 250-499 Lithium-ion battery and battery pack Hall EnChem America Inc. 100 Battery electrolyte Jackson EnviroSpark Energy Solutions Inc. 50-99 EV chargers Fulton FREYR Battery* 723 Battery cells for electric mobility Coweta Full Circle Lithium Corp. 22 Lithium battery recycling Brantley GEDIA Georgia LLC 200 Lightweight structural automotive parts Whitfield Hanon Systems USA LLC 160 Automotive thermal solutions Bulloch Heliox North America 40 E-m","2, 1, 4",enriched,who_where_scale,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,,PDF,2026-02-10,38.86,65.95,58.89,1,0,1,ALBAform Inc.; Anovion Technologies; Ascend Elements; Aspen Aerogels*; Aurubis*; Blue Bird Corp.; Boogook Industries*; DAS Corp.*; DaeChang Seat Company*; Daesol Ausys*; Dongwon Autopart Technology Georgia LLC; Ecoplastic Corporation*; Enchem America Inc.; FREYR Battery*; GEDIA Georgia LLC; Hanon Systems USA LLC*; Hitachi Astemo; Honda Development & Manufacturing; Hwashin*; Hyundai Industrial Co.*,Bartow County; Bibb County; Brantley County; Bryan County; Bulloch County; Camden County; Candler County; Chatham County; Coweta County; Decatur County; Early County; Effingham County; Fulton County; Gordon County; Gwinnett County,Blue Bird; Blue Bird Corp.; Hyundai Motor Group; Kia Georgia Inc.; SK Battery America,,Georgia is positioning itself as a hub; Bulloch Automotive thermal solutions for Hyundai plant; UGA established a campus; Automotive assembly plant,27.5 billion; 2.6 billion; 4.5 billion; 1 million,2025; 2018; 2023; 2024; 2021; 2022,"Aerogel-based sustainability and electrification solutions; Arm and head rests; Automatic transmissions; Automotive assembly plant; Automotive body parts; Automotive seat frames; Automotive wire harnesses; Axle bearings; Battery Cell; Battery Pack; Battery cells for electric mobility; Battery electrolyte; Composite materials and specialty polymers for automotive components; Custom metal components; Door modules, tailgate latches, and hood latches; Electric vehicle batteries; Electric vehicles and batteries; Electrical heaters, control units, and actuators; Fluid-carrying systems; Interior and exterior automotive components",CAND_167E2ECF50,,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,,.pdf,0,Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,Electric_Transportation_Publication_2025_DOC_005.pdf,/Users/sreejamuvva/Downloads/Taviliy_HTML_PDF/corpus_gnem_battery/,2026-02-10,,100.0,1,edge_attributes,1,1,0,0,1,1,1,0,0,1,3.0,0.0,11.82,1,1,1,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_text\Electric_Transportation_Publication_2025_DOC_005.txt,PDF,1,1,1,1,LocalFound,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,0.66,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Electric_Transportation_Publication_2025_DOC_005.pdf,title: Electric Transportation Publication 2025 query: GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed domain: description: Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed content snippet: Electric Transportation Publication 2025 Electric Transportation Publication 2025 Electric_Transportation_Publication_2025_DOC_005.pdf GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed metadata score: 38.86,"Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investment. In 2023 and 2024, 20 Tier 1 & 2 Hyundai suppliers located in Georgia, projected to create more than 7,000 jobs and $4.5 billion in capital investment. 500 $72.5M Chatham Automotive seat frames for Hyundai Metaplant 2023 Seoyon E-HWA 500 $75.9M Chatham Interior plastic parts, door trim 2023 Hwashin 460 $176M Laurens Automotive body parts for Hyundai Metaplant & Kia 2023 Ecoplastic Corporation 456 $205M Bulloch Interior and exterior plastic parts 2023 PHA Body Syst","Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investment. In 2023 and 2024, 20 Tier 1 & 2 Hyundai suppliers located in Georgia, projected to create more than 7,000 jobs and $4.5 billion in capital investment. 500 $72.5M Chatham Automotive seat frames for Hyundai Metaplant 2023 Seoyon E-HWA 500 $75.9M Chatham Interior plastic parts, door trim 2023 Hwashin 460 $176M Laurens Automotive body parts for Hyundai Metaplant & Kia 2023 Ecoplastic Corporation 456 $205M Bulloch Interior and exterior plastic parts 2023 PHA Body Systems LLC 402 $67M Chatham Door modules, tailgate latches, and hood latches 2023 Anovion Technologies 400 $800M Decatur Lithium-ion battery materials 2023 Hyundai Motor Group & LGES 400 $2B Bryan Batter","p.1: Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. 500 $72.5M Chatham Automotive seat frames for Hyundai Metaplant 2023 Seoyon E-HWA 500 $75.9M Cha || p.2: Georgia’s Commitment to EV Expansion In early 2021, Southern Company joined 5 other energy companies to create the Electric Highway Coalition to collaborate on a network of DC fast chargers from the Atlantic Coast through the Midwest and So || p.3: Al b an y Val d o s t a Atl anta M acon A thens A ug ust a Savan n ah Rome Columbus Georgia’s Electric Transportation Industry Map Locations with 20 or more employees Source: Automotive Database, Georgia Power Economic Development, 2024 Job || p.5: Company Employment Product or Service County SungEel Recycling Park Georgia* 104 Lithium-ion battery recycler and raw materials provider Stephens Teklas USA 120 Manufacturing and R&D engine parts for EV Gordon Trojan Battery Co. 130 Electri","1, 2, 3, 5",,"[1 p.2] innovation. University of Georgia’s Electric Mobility Initiative With the goal of enhancing research, education, and outreach opportunities, UGA established a campus-wide Electric Mobility Initiative that will provide seed funding for new projects, including the development of educational programs such as the E-Mobility Certificate, and bring together thought leaders to discuss innovative approaches to electric mobility across Georgia and the region. Augusta Tech’s Automotive Service Training Ce || [2 p.2] Georgia’s Commitment to EV Expansion In early 2021, Southern Company joined 5 other energy companies to create the Electric Highway Coalition to collaborate on a network of DC fast chargers from the Atlantic Coast through the Midwest and South and into the Gulf and Central Plains regions. The coalition will provide drivers with effective, efficient, and convenient charging options to enable long-distance electric travel. Electric Mobility and Innovation Alliance In 2021, Georgia Governor Brian K || [3 p.1] Electric Transportation Ecosystem Georgia: A Hub for Electric Transportation Electric vehicles (EVs) are the future of the automotive industry. As automotive manufacturers commit to adding electric vehicles to their fleets, Georgia is positioning itself as a hub for electric vehicle, battery, and other support operations for the electric transportation industry. Since 2018, Georgia has attracted 43 EV-related operations and expansions for a total 32,000 jobs and $27.5 billion in capital investme || [4 p.1] electric SUV model 2023 Doowon Climate Control America, Inc. 200 $30M Candler Automotive climate control systems 2024 Seohan Auto USA 180 $72M Liberty Axle bearings for Hyundai Metaplant 2023 Hanon Systems 160 $40M Bulloch Automotive thermal solutions for Hyundai plant 2023 NVH Korea 160 $72M Henry EV battery parts manufacturing 2023 Daesol Ausys 140 $72M Harris Motor and electric vehicle interior components and accessories 2023 Woory Industrial Co. 130 $18M Laurens Electrical heater & actuator  || [5 p.4] Plastic automobile parts Bulloch ElringKlinger USA 250-499 Lithium-ion battery and battery pack Hall EnChem America Inc. 100 Battery electrolyte Jackson EnviroSpark Energy Solutions Inc. 50-99 EV chargers Fulton FREYR Battery* 723 Battery cells for electric mobility Coweta Full Circle Lithium Corp. 22 Lithium battery recycling Brantley GEDIA Georgia LLC 200 Lightweight structural automotive parts Whitfield Hanon Systems USA LLC 160 Automotive thermal solutions Bulloch Heliox North America 40 E-m",20,15,5,0,4,4,6,20,local_pdf_enriched,10486,5,1,LightweightCardBuilt,20,15,5,0,4,4,6,20,2,1,0,4,9,"network_structure, node_attributes, edge_attributes, optimization_levers",4,4,100.0,55.12,100.0,20.0,100.0,100.0,0,0,0,0,0,0,0.0,hashing_bow,71.5,53.82,0.0,54.64,34.66,36.93,53.0,1,0,1,0,2,2,1,1,1,EnrichedCardBuilt,not_used,,,,0.0,20.0,90.0,100.0,100.0,40.0,50.0,low-authority source domain; strong evidence depth; specific grounded entities; page-linked evidence
Georgia's Battery Powered Future,Mixed,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Georgia's_Battery-Powered_Future_DOC_007.html,74.04,72.39,57.99,94.0,57.99,0.806,0.5685,0.072,0.1977,0.299,,,,,45.8,review,Borderline direct-usecase evidence; worth manual review before discard.,"[1] by suppliers and partners including a venture with Korean conglomerate LG Energy Systems to make battery packs at the site. The plant has made “incredible progress” since breaking ground in October 2022, says Chris Smith, chief project implementation officer and general counsel of Hyundai Motor Group Metaplant America. In February, Hyundai made it official: the first EVs will be produced in the fourth quarter of 2024, ahead of the previous announced 2025 target. Smith notes that the start of pro || [2] dustrial Co., Ltd. will create more than 130 new jobs and an estimated $18 million in investment in Dublin-Laurens County. The facility, the company’s first in the U.S., will produce electrical heaters, control units, and actuators for both EV and traditional carmakers in North America. “…We have the reputation as a very business-friendly environment. Our logistics network, which means our rail, our airport and our port, is absolutely critical to our growth.” Kristi Brigman, deputy commissioner  || [3] metaplant, which is expected to open later this year. | Photo credit: Frank Fortune Kia ’ s $1.2 billion facility, along with a network of suppliers, brought thousands of jobs – and new life – to Troup County, a once-struggling textile area that had one of the highest unemployment rates in the state. More importantly, it made Georgia a player in auto manufacturing once again, a legacy that dates back to 1915 when Ford established a manufacturing plant and its Southeastern headquarters in Atlanta || [4] icer and general counsel, Hyundai Motor Group Metaplant America The large EV projects are bringing a host of battery manufacturers and other automotive suppliers to the state, from Metro Atlanta to the west central region to Southeast Georgia. “Today, the five largest projects in the state’s history have all been related to e-mobility,” says Kristi Brigman, deputy commissioner of global commerce at the Georgia Department of Economic Development. “Broadly speaking, since 2018, projects related to || [5] Brigman says that the record-breaking run as the “top state to do business” is well deserved. “At the top of that list is that we have the reputation as a very business-friendly environment,” says Brigman. “Our logistics network, which means our rail, our airport and our port, is absolutely critical to our growth.” While Georgia also offers tax incentives competitive with those of other states, Smith says that for Hyundai, tax incentives were “not as much of a deciding factor as one might assume",,enriched,who_where_scale,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Georgia's_Battery-Powered_Future_DOC_007.html,,HTML,2026-02-10,31.33,64.1,55.19,1,0,0,Anovion Technologies; DAS Corp.*; Hwashin*; Hyundai Motor Group; Kia Georgia Inc.; Morgan Corp.; Seoyon E-HWA*; Woory Industrial Co.*,Bibb County; Bryan County; Candler County; Chatham County; Decatur County; Fulton County; Hall County; Laurens County; Long County; Macon County; Morgan County; Peach County; Troup County,Hyundai Motor Group; Kia Georgia Inc.,,"April 30, 2024 Mary Anne Dunkin , Less than two decades ago, the Kia Georgia plant; Hyundai Motor Group Metaplant America, at the site; Ford established a manufacturing plant; Georgia is emerging as a hub; EVs, announced plans to open an EV manufacturing plant; Once up to full capacity, the metaplant; Korean conglomerate LG Energy Systems to make battery packs at the site; The plant; Smith notes that the start of production will not mean the facility; If the demand dictates, there is room to expand the facility; Smith says there will be 8,500 Hyundai Motor Group employees onsite at the plant; A new manufacturing facility; The new facility; The new manufacturing facility; The facility",1.2 billion; 200 million; 5 billion; 27 billion; 7.5 billion; 176 million; 96 million; 35 million; 30 million; 800 million; 18 million,"April 30, 2024; January 29, 2026; 2024; 2018; 2022; 2025; 2021; 2026","Battery Pack; Electrical heaters, control units, and actuators; Materials; Seating systems; Tires; anode; oem; pack",CAND_9066647772,,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,,.html,0,Georgia's Battery Powered Future Georgia's Battery Powered Future Georgia's_Battery-Powered_Future_DOC_007.html GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,Georgia's Battery Powered Future Georgia's Battery Powered Future Georgia's_Battery-Powered_Future_DOC_007.html GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed,,Georgia's_Battery-Powered_Future_DOC_007.html,/Users/sreejamuvva/Downloads/Taviliy_HTML_PDF/corpus_gnem_battery/,2026-02-10,,100.0,0,,0,1,0,0,1,1,0,0,0,0,3.0,0.0,18.57,0,0,1,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Georgia's_Battery-Powered_Future_DOC_007.html,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_text\Georgia's_Battery-Powered_Future_DOC_007.txt,HTML,1,1,1,1,LocalFound,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Georgia's_Battery-Powered_Future_DOC_007.html,0.16,,C:\Users\Yes\Downloads\Taviliy_HTML_PDF (1)\Taviliy_HTML_PDF\corpus_gnem_battery\Georgia's_Battery-Powered_Future_DOC_007.html,title: Georgia's Battery Powered Future query: GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed domain: description: Georgia's Battery Powered Future Georgia's Battery Powered Future Georgia's_Battery-Powered_Future_DOC_007.html GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed content snippet: Georgia's Battery Powered Future Georgia's Battery Powered Future Georgia's_Battery-Powered_Future_DOC_007.html GNEM Battery Supply Chain Explorer Georgia Battery Technology & Supply Chain Mixed metadata score: 31.33,"Georgia’s Battery-Powered Future - Georgia Trend Magazine Sections Features Upfront Opinion Our State Downtime Honors Annual Publications Special Sections The Magazine About Us Subscribe Advertise Nominate Contact Us Archive Blog Plaques Connect E-News Signup Georgia Trend Magazine Search E-News Signup Features Upfront Opinion Our State Downtime Honors Annual Publications Special Sections About Us Subscribe Advertise Nominate Contact Us Archive Blog Plaques Georgia’s Battery-Powered Future Electric vehicles bring new jobs and sustainable growth to Georgia. April 30, 2024 Mary Anne Dunkin , Less than two decades ago, the Kia Georgia plant made history – as the Korean automaker’s first manufacturing operation in the U.S. More importantly, it ","Georgia’s Battery-Powered Future - Georgia Trend Magazine Sections Features Upfront Opinion Our State Downtime Honors Annual Publications Special Sections The Magazine About Us Subscribe Advertise Nominate Contact Us Archive Blog Plaques Connect E-News Signup Georgia Trend Magazine Search E-News Signup Features Upfront Opinion Our State Downtime Honors Annual Publications Special Sections About Us Subscribe Advertise Nominate Contact Us Archive Blog Plaques Georgia’s Battery-Powered Future Electric vehicles bring new jobs and sustainable growth to Georgia. More importantly, it made Georgia a player in auto manufacturing once again, a legacy that dates back to 1915 when Ford established a manufacturing plant and its Southeastern headquarters in Atlanta. “Once up to full capacity, the metaplant has the capacity to produce 300,000 vehicles a year.” Chris Smith, chief project implementation officer and general counsel, Hyundai Motor Group M","First: Georgia’s Battery-Powered Future - Georgia Trend Magazine Sections Features Upfront Opinion Our State Downtime Honors Annual Publications Special Sections The Magazine About Us Subscribe Advertise Nominate Contact Us Archive Blog Plaques Co || Middle: s such as Hyundai Motor Group, Kia and international original equipment manufacturers (OEMs) – will bring over 460 new jobs and more than $176 million in investment to Dublin and Laurens County. Our logistics network, which means our rail,  || Late: ee Digital Edition Sign up to receive the free monthly digital edition of Georgia Trend in your inbox Browse The Digital Edition Follow Us On LinkedIn Connect With Us View this profile on Instagram Georgia Trend (@ georgiatrend ) • Instagra",,,"[1 segment 2] by suppliers and partners including a venture with Korean conglomerate LG Energy Systems to make battery packs at the site. The plant has made “incredible progress” since breaking ground in October 2022, says Chris Smith, chief project implementation officer and general counsel of Hyundai Motor Group Metaplant America. In February, Hyundai made it official: the first EVs will be produced in the fourth quarter of 2024, ahead of the previous announced 2025 target. Smith notes that the start of pro || [2 segment 4] dustrial Co., Ltd. will create more than 130 new jobs and an estimated $18 million in investment in Dublin-Laurens County. The facility, the company’s first in the U.S., will produce electrical heaters, control units, and actuators for both EV and traditional carmakers in North America. “…We have the reputation as a very business-friendly environment. Our logistics network, which means our rail, our airport and our port, is absolutely critical to our growth.” Kristi Brigman, deputy commissioner  || [3 segment 1] metaplant, which is expected to open later this year. | Photo credit: Frank Fortune Kia ’ s $1.2 billion facility, along with a network of suppliers, brought thousands of jobs – and new life – to Troup County, a once-struggling textile area that had one of the highest unemployment rates in the state. More importantly, it made Georgia a player in auto manufacturing once again, a legacy that dates back to 1915 when Ford established a manufacturing plant and its Southeastern headquarters in Atlanta || [4 segment 2] icer and general counsel, Hyundai Motor Group Metaplant America The large EV projects are bringing a host of battery manufacturers and other automotive suppliers to the state, from Metro Atlanta to the west central region to Southeast Georgia. “Today, the five largest projects in the state’s history have all been related to e-mobility,” says Kristi Brigman, deputy commissioner of global commerce at the Georgia Department of Economic Development. “Broadly speaking, since 2018, projects related to || [5 segment 4] Brigman says that the record-breaking run as the “top state to do business” is well deserved. “At the top of that list is that we have the reputation as a very business-friendly environment,” says Brigman. “Our logistics network, which means our rail, our airport and our port, is absolutely critical to our growth.” While Georgia also offers tax incentives competitive with those of other states, Smith says that for Hyundai, tax incentives were “not as much of a deciding factor as one might assume",8,13,2,0,15,11,8,8,local_text,12226,0,0,LightweightCardBuilt,8,13,2,0,15,11,8,8,1,3,2,4,13,"network_structure, node_attributes, edge_attributes, optimization_levers",5,4,100.0,59.88,100.0,20.0,100.0,0.0,0,1,0,1,1,0,10.0,hashing_bow,74.61,57.85,25.0,54.89,30.04,39.26,60.81,1,0,1,1,3,2,0,1,1,EnrichedCardBuilt,not_used,,,,0.0,20.0,80.0,100.0,100.0,25.0,50.0,low-authority source domain; strong evidence depth; specific grounded entities
